date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:49	54025/54025	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:54%20GMT	http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/?replytocom=6973	E:/HeyJackass/heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/index5115.html	(from http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/)
16:59:49	54025/54025	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:54%20GMT	http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/?replytocom=6977	E:/HeyJackass/heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/indexdd6f.html	(from http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/)
16:59:49	2324/2324	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2000:59:53%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fim-tax-exempt%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embedf20e	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:49	54025/54025	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:54%20GMT	http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/?replytocom=6978	E:/HeyJackass/heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/indexceb5.html	(from http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/)
16:59:50	44054/44054	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:55%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6819	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/index6043.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:50	44054/44054	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:55%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6822	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/index96d8.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:50	54024/54024	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:56%20GMT	http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/?replytocom=6976	E:/HeyJackass/heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/index5849.html	(from http://heyjackass.com/enlightening-commentary/weekend-shitshow-wrap-up-2/)
16:59:51	44054/44054	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:56%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6827	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/index6813.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:51	44054/44054	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:56%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6829	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/indexdc54.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:52	7093/7093	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/im-tax-exempt/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/feed/index.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:52	44055/44055	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:58%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6833	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/indexd206.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:52	44055/44055	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:57%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6834	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/indexe6ab.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:52	44054/44054	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:58%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6831	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/indexc8bb.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:52	44054/44054	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:58%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6839	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/index173d.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:53	44054/44054	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:58%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6842	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/index86d0.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:53	751/751	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/march-26/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/march-26/feed/index.html	(from http://heyjackass.com/enlightening-commentary/march-26/)
16:59:54	44055/44055	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2000:59:59%20GMT	http://heyjackass.com/enlightening-commentary/im-tax-exempt/?replytocom=6990	E:/HeyJackass/heyjackass.com/enlightening-commentary/im-tax-exempt/indexc821.html	(from http://heyjackass.com/enlightening-commentary/im-tax-exempt/)
16:59:54	2221/2221	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Jan%202017%2001:00:00%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fmarch-26%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed9fb7.json	(from http://heyjackass.com/enlightening-commentary/march-26/)
16:59:55	2304/2304	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2001:00:01%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fmarch-26%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed08c1	(from http://heyjackass.com/enlightening-commentary/march-26/)
16:59:56	2174/2174	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Jan%202017%2001:00:01%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Ftape-delay%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed2113.json	(from http://heyjackass.com/enlightening-commentary/tape-delay/)
16:59:56	736/736	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/tape-delay/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/tape-delay/feed/index.html	(from http://heyjackass.com/enlightening-commentary/tape-delay/)
16:59:56	2255/2255	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2001:00:02%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Ftape-delay%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embeda015	(from http://heyjackass.com/enlightening-commentary/tape-delay/)
16:59:57	2254/2254	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Jan%202017%2001:00:03%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Ffor-the-children-follow-up%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed142c.json	(from http://heyjackass.com/enlightening-commentary/for-the-children-follow-up/)
16:59:58	784/784	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/for-the-children-follow-up/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/for-the-children-follow-up/feed/index.html	(from http://heyjackass.com/enlightening-commentary/for-the-children-follow-up/)
16:59:58	38000/38000	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:04%20GMT	http://heyjackass.com/enlightening-commentary/upstanding-citizen-of-the-month/	E:/HeyJackass/heyjackass.com/enlightening-commentary/upstanding-citizen-of-the-month/index.html	(from http://heyjackass.com/enlightening-commentary/for-the-children-follow-up/)
16:59:58	2335/2335	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2001:00:04%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Ffor-the-children-follow-up%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed6dc2	(from http://heyjackass.com/enlightening-commentary/for-the-children-follow-up/)
16:59:59	15108/15108	---M--	200	added ('OK')	image/gif	etag:%223b04-511a268e2100c%22	http://www.heyjackass.com/wp-content/uploads/2014/03/brains_mugshot-e1394594884543-150x150.gif	E:/HeyJackass/www.heyjackass.com/wp-content/uploads/2014/03/brains_mugshot-e1394594884543-150x150.gif	(from http://heyjackass.com/category/2014-commentary/page/4/)
16:59:59	9524/9524	---M--	200	added ('OK')	image/jpeg	etag:%222534-511a26708ba0f%22	http://www.heyjackass.com/wp-content/uploads/2014/01/no_berettas-150x150.jpg	E:/HeyJackass/www.heyjackass.com/wp-content/uploads/2014/01/no_berettas-150x150.jpg	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:00	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:05%20GMT	http://heyjackass.com/?p=5304	E:/HeyJackass/heyjackass.com/indexe27f.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:00	6709/6709	---M--	200	added ('OK')	image/jpeg	etag:%221a35-511a267723563%22	http://www.heyjackass.com/wp-content/uploads/2014/02/chi-kenneth-bardlett-20140212-e1392244267208.jpeg	E:/HeyJackass/www.heyjackass.com/wp-content/uploads/2014/02/chi-kenneth-bardlett-20140212-e1392244267208.jpg	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:00	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:06%20GMT	http://heyjackass.com/?p=5238	E:/HeyJackass/heyjackass.com/indexcec4.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:00	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:06%20GMT	http://heyjackass.com/?p=5285	E:/HeyJackass/heyjackass.com/indexc9f1.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:01	22750/22750	---M--	200	added ('OK')	image/jpeg	etag:%2258de-511a26768f001%22	http://www.heyjackass.com/wp-content/uploads/2014/02/721_E_103rd_st.jpg	E:/HeyJackass/www.heyjackass.com/wp-content/uploads/2014/02/721_E_103rd_st.jpg	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:01	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:07%20GMT	http://heyjackass.com/?p=5218	E:/HeyJackass/heyjackass.com/indexa715.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:01	15199/15199	---M--	200	added ('OK')	image/jpeg	etag:%223b5f-511a2670e9e00%22	http://www.heyjackass.com/wp-content/uploads/2014/01/no_berettas.jpg	E:/HeyJackass/www.heyjackass.com/wp-content/uploads/2014/01/no_berettas.jpg	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:02	35083/35083	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:07%20GMT	http://heyjackass.com/enlightening-commentary/februarys-22/	E:/HeyJackass/heyjackass.com/enlightening-commentary/februarys-22/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:02	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:08%20GMT	http://heyjackass.com/?p=5206	E:/HeyJackass/heyjackass.com/indexba13.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:02	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:08%20GMT	http://heyjackass.com/?p=5052	E:/HeyJackass/heyjackass.com/index3f4a.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:03	7536/7536	---M--	200	added ('OK')	image/png	etag:%221d70-511a26723dd16%22	http://www.heyjackass.com/wp-content/uploads/2014/01/tshirt_site.png	E:/HeyJackass/www.heyjackass.com/wp-content/uploads/2014/01/tshirt_site.png	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:03	17364/17364	---M--	200	added ('OK')	image/jpeg	etag:%2243d4-511a266fa80dd%22	http://www.heyjackass.com/wp-content/uploads/2014/01/mullet.jpg	E:/HeyJackass/www.heyjackass.com/wp-content/uploads/2014/01/mullet.jpg	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:03	31847/31847	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:09%20GMT	http://heyjackass.com/enlightening-commentary/honor-student-of-the-week-6/	E:/HeyJackass/heyjackass.com/enlightening-commentary/honor-student-of-the-week-6/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:09%20GMT	http://heyjackass.com/?p=5020	E:/HeyJackass/heyjackass.com/index317f.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:09%20GMT	http://heyjackass.com/?p=4998	E:/HeyJackass/heyjackass.com/indexa2ff.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:04	2194/2194	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Jan%202017%2001:00:10%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fyour-move-rahm%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embedbb37.json	(from http://heyjackass.com/enlightening-commentary/your-move-rahm/)
17:00:05	30912/30912	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:10%20GMT	http://heyjackass.com/enlightening-commentary/some-late-night-humor/	E:/HeyJackass/heyjackass.com/enlightening-commentary/some-late-night-humor/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:05	35441/35441	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:11%20GMT	http://heyjackass.com/enlightening-commentary/when-honor-student-attack/	E:/HeyJackass/heyjackass.com/enlightening-commentary/when-honor-student-attack/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:11%20GMT	http://heyjackass.com/?p=4957	E:/HeyJackass/heyjackass.com/indexecb3.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:11%20GMT	http://heyjackass.com/?p=4946	E:/HeyJackass/heyjackass.com/index2371.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:06	2275/2275	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2001:00:11%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fyour-move-rahm%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embedfcb1	(from http://heyjackass.com/enlightening-commentary/your-move-rahm/)
17:00:06	31276/31276	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:12%20GMT	http://heyjackass.com/enlightening-commentary/43-4/	E:/HeyJackass/heyjackass.com/enlightening-commentary/43-4/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:07	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:12%20GMT	http://heyjackass.com/?p=4937	E:/HeyJackass/heyjackass.com/index1da3.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:07	34087/34087	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:12%20GMT	http://heyjackass.com/enlightening-commentary/clout-or-no-clout/	E:/HeyJackass/heyjackass.com/enlightening-commentary/clout-or-no-clout/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:07	34326/34326	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:13%20GMT	http://heyjackass.com/enlightening-commentary/weather-has-nothing-to-do-with-it-2/	E:/HeyJackass/heyjackass.com/enlightening-commentary/weather-has-nothing-to-do-with-it-2/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:08	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:13%20GMT	http://heyjackass.com/?p=4917	E:/HeyJackass/heyjackass.com/index7ce8.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:08	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:13%20GMT	http://heyjackass.com/?p=4883	E:/HeyJackass/heyjackass.com/indexdd3b.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:08	32092/32092	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:14%20GMT	http://heyjackass.com/enlightening-commentary/jane-you-ignorant-slut/	E:/HeyJackass/heyjackass.com/enlightening-commentary/jane-you-ignorant-slut/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:09	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:14%20GMT	http://heyjackass.com/?p=4856	E:/HeyJackass/heyjackass.com/index25e1.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:09	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:14%20GMT	http://heyjackass.com/?p=4813	E:/HeyJackass/heyjackass.com/indexd46b.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:10	37817/37817	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:15%20GMT	http://heyjackass.com/enlightening-commentary/concealed-carry-update/	E:/HeyJackass/heyjackass.com/enlightening-commentary/concealed-carry-update/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:10	31813/31813	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:15%20GMT	http://heyjackass.com/enlightening-commentary/a-bit-slow/	E:/HeyJackass/heyjackass.com/enlightening-commentary/a-bit-slow/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:10	34597/34597	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:16%20GMT	http://heyjackass.com/enlightening-commentary/happy-anniversary-to-us/	E:/HeyJackass/heyjackass.com/enlightening-commentary/happy-anniversary-to-us/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:11	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:16%20GMT	http://heyjackass.com/?p=4799	E:/HeyJackass/heyjackass.com/indexde2d.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:12	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:18%20GMT	http://heyjackass.com/?p=4751	E:/HeyJackass/heyjackass.com/index6cb8.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:13	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:18%20GMT	http://heyjackass.com/?p=4726	E:/HeyJackass/heyjackass.com/index7e6b.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:13	34750/34750	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:18%20GMT	http://heyjackass.com/enlightening-commentary/please-hold/	E:/HeyJackass/heyjackass.com/enlightening-commentary/please-hold/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:13	33030/33030	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:19%20GMT	http://heyjackass.com/enlightening-commentary/flip-to-14/	E:/HeyJackass/heyjackass.com/enlightening-commentary/flip-to-14/index.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:14	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:19%20GMT	http://heyjackass.com/?p=4615	E:/HeyJackass/heyjackass.com/index14d1.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:14	33110/33110	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:19%20GMT	http://heyjackass.com/enlightening-commentary/your-move-rahm/?replytocom=6176	E:/HeyJackass/heyjackass.com/enlightening-commentary/your-move-rahm/indexcc57.html	(from http://heyjackass.com/enlightening-commentary/your-move-rahm/)
17:00:14	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:20%20GMT	http://heyjackass.com/?p=4606	E:/HeyJackass/heyjackass.com/index8aa8.html	(from http://heyjackass.com/category/2014-commentary/page/4/)
17:00:14	2088/2088	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/your-move-rahm/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/your-move-rahm/feed/index.html	(from http://heyjackass.com/enlightening-commentary/your-move-rahm/)
17:00:15	2219/2219	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Jan%202017%2001:00:20%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fnational-strike-out%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed3648.json	(from http://heyjackass.com/enlightening-commentary/national-strike-out/)
17:00:15	3156/3156	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/national-strike-out/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/national-strike-out/feed/index.html	(from http://heyjackass.com/enlightening-commentary/national-strike-out/)
17:00:15	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:20%20GMT	http://heyjackass.com/?p=2734	E:/HeyJackass/heyjackass.com/index6f09.html	(from http://heyjackass.com/enlightening-commentary/national-strike-out/)
17:00:15	2300/2300	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2001:00:21%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fnational-strike-out%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed610c	(from http://heyjackass.com/enlightening-commentary/national-strike-out/)
17:00:15	34560/34560	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:21%20GMT	http://heyjackass.com/enlightening-commentary/national-strike-out/?replytocom=739	E:/HeyJackass/heyjackass.com/enlightening-commentary/national-strike-out/index2020.html	(from http://heyjackass.com/enlightening-commentary/national-strike-out/)
17:00:16	34560/34560	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202017%2001:00:22%20GMT	http://heyjackass.com/enlightening-commentary/national-strike-out/?replytocom=738	E:/HeyJackass/heyjackass.com/enlightening-commentary/national-strike-out/index7694.html	(from http://heyjackass.com/enlightening-commentary/national-strike-out/)
17:00:16	2179/2179	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Jan%202017%2001:00:22%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fsave-a-thug%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed48a9.json	(from http://heyjackass.com/enlightening-commentary/save-a-thug/)
17:00:16	739/739	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/save-a-thug/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/save-a-thug/feed/index.html	(from http://heyjackass.com/enlightening-commentary/save-a-thug/)
17:00:16	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jan%202017%2001:00:22%20GMT	http://heyjackass.com/?p=2298	E:/HeyJackass/heyjackass.com/indexa518.html	(from http://heyjackass.com/enlightening-commentary/save-a-thug/)
17:00:17	2260/2260	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2001:00:23%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fsave-a-thug%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed0e4f	(from http://heyjackass.com/enlightening-commentary/save-a-thug/)
17:00:18	2234/2234	---M--	200	added ('OK')	application/json	date:Fri,%2006%20Jan%202017%2001:00:23%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fhappy-independence-day%2F	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed6b08.json	(from http://heyjackass.com/enlightening-commentary/happy-independence-day/)
17:00:18	772/772	---M--	200	added ('OK')	application/rss+xml	etag:%2255373271d3c74248b3863beb1948820e%22	http://heyjackass.com/enlightening-commentary/happy-independence-day/feed/	E:/HeyJackass/heyjackass.com/enlightening-commentary/happy-independence-day/feed/index.html	(from http://heyjackass.com/enlightening-commentary/happy-independence-day/)
17:00:18	2315/2315	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Jan%202017%2001:00:24%20GMT	http://heyjackass.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fheyjackass.com%2Fenlightening-commentary%2Fhappy-independence-day%2F&format=xml	E:/HeyJackass/heyjackass.com/wp-json/oembed/1.0/embed5105	(from http://heyjackass.com/enlightening-commentary/happy-independence-day/)
